trace413,63°46'19.89600"N,20°03'49.96395"E,64.173,trace3
trace414,63°46'19.89550"N,20°03'49.91377"E,64.210,trace3
trace415,63°46'19.89460"N,20°03'49.87022"E,64.200,trace3
trace416,63°46'19.89396"N,20°03'49.81787"E,64.201,trace3
trace417,63°46'19.89344"N,20°03'49.76656"E,64.181,trace3
trace418,63°46'19.89276"N,20°03'49.71393"E,64.193,trace3
trace419,63°46'19.89257"N,20°03'49.65910"E,64.156,trace3
trace420,63°46'19.89278"N,20°03'49.60262"E,64.182,trace3
trace421,63°46'19.89334"N,20°03'49.54406"E,64.191,trace3
trace422,63°46'19.89330"N,20°03'49.48173"E,64.193,trace3
trace423,63°46'19.89293"N,20°03'49.42000"E,64.205,trace3
trace424,63°46'19.89268"N,20°03'49.36323"E,64.188,trace3
trace425,63°46'19.89208"N,20°03'49.31021"E,64.176,trace3
trace426,63°46'19.89245"N,20°03'49.25647"E,64.201,trace3
trace427,63°46'19.89193"N,20°03'49.20220"E,64.232,trace3
trace428,63°46'19.89069"N,20°03'49.14534"E,64.234,trace3
trace429,63°46'19.88974"N,20°03'49.09016"E,64.209,trace3
trace430,63°46'19.88935"N,20°03'49.03271"E,64.201,trace3
trace431,63°46'19.88896"N,20°03'48.97589"E,64.203,trace3
trace432,63°46'19.88915"N,20°03'48.92230"E,64.225,trace3
trace433,63°46'19.88857"N,20°03'48.86969"E,64.231,trace3
trace434,63°46'19.88837"N,20°03'48.81910"E,64.204,trace3
trace435,63°46'19.88770"N,20°03'48.76591"E,64.189,trace3
trace436,63°46'19.88730"N,20°03'48.70527"E,64.182,trace3
trace437,63°46'19.88763"N,20°03'48.64929"E,64.187,trace3
trace438,63°46'19.88849"N,20°03'48.58955"E,64.184,trace3
trace439,63°46'19.89133"N,20°03'48.52490"E,64.199,trace3
trace440,63°46'19.89401"N,20°03'48.46537"E,64.205,trace3
trace441,63°46'19.89686"N,20°03'48.40886"E,64.195,trace3
trace442,63°46'19.89976"N,20°03'48.34046"E,64.210,trace3
trace443,63°46'19.90148"N,20°03'48.26871"E,64.188,trace3
trace444,63°46'19.90464"N,20°03'48.19988"E,64.341,trace3
trace445,63°46'19.90389"N,20°03'48.13306"E,64.187,trace3
trace446,63°46'19.90479"N,20°03'48.06332"E,64.207,trace3
trace447,63°46'19.90454"N,20°03'47.99959"E,64.205,trace3
trace448,63°46'19.90507"N,20°03'47.93359"E,64.194,trace3
trace449,63°46'19.90735"N,20°03'47.86307"E,64.208,trace3
Ref tag nr 65064,63°46'19.17169"N,20°03'48.52317"E,64.422,65064
