"Prey_ID","Pike_ID","Date","Species","encounter_count_high_conf","encounter_count_probable","encounter_count_possible","daily_avg_dist","daily_min_dist"
"F59869","F59895",2022-10-12,"Perch",8,43,152,14.8466887658795,1.66554281889856
"F59869","F59895",2022-10-13,"Perch",3,58,141,20.3274526906859,1.80690921897448
"F59869","F59895",2022-10-14,"Perch",0,12,61,24.2179669173756,4.0123937239646
"F59869","F59895",2022-10-15,"Perch",3,24,33,13.8557942124607,1.39065969276286
"F59869","F59895",2022-10-16,"Perch",2,5,48,20.9261070570461,2.76114277312799
"F59869","F59895",2022-10-17,"Perch",0,7,59,18.5614021148085,4.355134349393
"F59869","F59895",2022-10-18,"Perch",2,27,36,20.4841128273231,2.22193596958277
"F59869","F59895",2022-10-19,"Perch",0,0,3,20.4533879302043,7.2652709651176
"F59869","F59895",2022-10-20,"Perch",0,0,0,21.1647443808835,10.6270855967371
"F59869","F59895",2022-10-21,"Perch",0,0,0,21.3540110692487,10.632606480698
"F59869","F59895",2022-10-22,"Perch",0,0,5,16.9624444788568,7.71472032307258
"F59869","F59895",2022-10-23,"Perch",7,16,47,16.0976199564785,0.851938616753964
"F59869","F59895",2022-10-24,"Perch",0,0,0,24.9935715723873,9.17216833554234
"F59869","F59895",2022-10-25,"Perch",0,0,0,31.2019304884036,15.8507473169157
"F59869","F59895",2022-10-26,"Perch",0,0,0,32.5343706195208,12.9794575473818
"F59869","F59895",2022-10-27,"Perch",0,0,0,18.534689765349,12.9745013476587
"F59869","F59895",2022-10-28,"Perch",2,35,55,19.8666364665036,2.83334035615457
"F59869","F59895",2022-10-29,"Perch",0,1,2,22.3545635263814,5.82741941372597
"F59869","F59896",2022-09-27,"Perch",0,0,0,21.8922355085132,11.3471934061444
"F59869","F59896",2022-09-28,"Perch",44,6,328,15.5372901748766,0.931211359383805
"F59869","F59896",2022-09-29,"Perch",1,7,72,15.6739166161563,1.70996779375316
"F59869","F59896",2022-09-30,"Perch",5,21,306,16.4047097213134,1.16826596982225
"F59869","F59896",2022-10-01,"Perch",160,81,98,18.6706135284658,0.54985965433818
"F59869","F59896",2022-10-02,"Perch",117,100,73,21.380486983065,0.923243507432114
"F59869","F59896",2022-10-03,"Perch",37,51,120,21.2052044417504,0.995683434644042
"F59869","F59896",2022-10-04,"Perch",0,11,50,26.938315229142,3.41967896066691
"F59869","F59896",2022-10-05,"Perch",31,228,149,20.468283007751,0.979017195629446
"F59869","F59896",2022-10-06,"Perch",1,26,86,20.4429637724109,2.69665059972649
"F59869","F59896",2022-10-07,"Perch",6,38,92,25.2474396424351,0.975389527912083
"F59869","F59896",2022-10-08,"Perch",1,4,18,28.4694897079052,2.69181411517751
"F59869","F59896",2022-10-09,"Perch",69,217,461,13.9776821616674,0.781223837296374
"F59869","F59896",2022-10-10,"Perch",3,74,135,18.1658192091197,1.35795683237951
"F59869","F59896",2022-10-11,"Perch",29,306,295,20.183846823409,0.933004109011829
"F59869","F59896",2022-10-12,"Perch",105,260,248,19.1820136428713,0.655098159679557
"F59869","F59896",2022-10-13,"Perch",33,103,260,19.1005253893232,0.564524667741028
"F59869","F59896",2022-10-14,"Perch",12,78,320,21.4838495267833,1.08822587564035
"F59869","F59896",2022-10-15,"Perch",2,34,433,12.6857220277427,1.3175684473013
"F59869","F59896",2022-10-16,"Perch",3,185,527,10.6145824800422,0.755398608996629
"F59869","F59896",2022-10-17,"Perch",0,149,241,15.3369862603271,3.27298541152099
"F59869","F59896",2022-10-18,"Perch",3,236,1872,10.9682977981718,2.58713928404504
"F59869","F59896",2022-10-19,"Perch",6,87,812,11.1413655985251,0.907107284083842
"F59869","F59896",2022-10-20,"Perch",0,0,7,12.7579871409348,8.35081964951671
"F59869","F59896",2022-10-21,"Perch",0,0,0,24.2535491438736,20.1876043484608
"F59869","F59896",2022-10-22,"Perch",0,0,0,15.7495444252905,12.3773698400984
"F59869","F59896",2022-10-23,"Perch",0,0,0,12.5502504463997,12.3723720948149
"F59869","F59896",2022-10-24,"Perch",0,0,0,12.6521636698585,12.37038678401
"F59869","F59896",2022-10-25,"Perch",0,0,0,19.0546254803047,13.3700726488594
"F59869","F59896",2022-10-26,"Perch",0,0,0,19.2538060999499,12.3813989384852
"F59869","F59896",2022-10-28,"Perch",0,0,0,15.7813596818078,12.7845707318919
"F59869","F59896",2022-10-29,"Perch",0,0,0,15.8447816721498,9.27438606088939
"F59869","F59896",2022-10-30,"Perch",0,0,28,14.677101414224,8.02154789691454
"F59869","F59897",2022-09-27,"Perch",0,0,0,34.0677402947226,16.3294334948114
"F59869","F59897",2022-09-28,"Perch",5,4,65,22.7826657312129,1.64583216043579
"F59869","F59897",2022-09-29,"Perch",0,0,0,26.4344330771529,17.5388553852036
"F59869","F59897",2022-09-30,"Perch",0,0,3,21.7463869431623,8.36253885090557
"F59869","F59897",2022-10-01,"Perch",0,0,11,22.6624758177299,6.51443235967994
"F59869","F59897",2022-10-02,"Perch",9,160,76,18.7461381799646,1.45750535861834
"F59869","F59897",2022-10-03,"Perch",50,270,72,23.2803214767793,1.16426957514195
"F59869","F59897",2022-10-04,"Perch",0,0,0,31.5312450067484,23.3479655766286
"F59869","F59897",2022-10-05,"Perch",0,0,9,32.0695177761962,7.86246556590375
"F59869","F59897",2022-10-06,"Perch",12,55,79,21.4561301791056,2.06884729320356
"F59869","F59897",2022-10-07,"Perch",8,32,64,20.1783549632678,1.80238935588498
"F59869","F59897",2022-10-08,"Perch",2,3,6,23.5939778874157,2.01437341622384
"F59869","F59897",2022-10-09,"Perch",0,4,7,20.0264780015973,5.1111812211808
"F59869","F59897",2022-10-10,"Perch",1,16,100,18.6397298245468,2.82914906200101
"F59869","F59897",2022-10-11,"Perch",0,31,87,14.5895531197681,3.06376266814701
"F59869","F59897",2022-10-12,"Perch",5,50,220,15.5087692256029,1.52317858133923
"F59869","F59897",2022-10-13,"Perch",12,59,59,19.7958149602246,1.13491436791305
"F59869","F59897",2022-10-14,"Perch",2,5,63,19.4085779824109,1.91480790433922
"F59869","F59897",2022-10-15,"Perch",12,63,47,26.2227119810216,2.12803126464472
"F59869","F59897",2022-10-16,"Perch",39,75,127,18.2142871545953,0.621946174390216
"F59869","F59897",2022-10-17,"Perch",0,1,0,20.9301503457936,5.6588018314694
"F59869","F59897",2022-10-18,"Perch",5,19,29,18.1119894046732,1.07727243870154
"F59869","F59897",2022-10-19,"Perch",4,31,177,17.3967260123031,1.96972157295901
"F59869","F59897",2022-10-20,"Perch",0,0,0,24.7518647810597,14.4684713204278
"F59869","F59897",2022-10-21,"Perch",0,0,0,23.1982203942204,11.8563350182968
"F59869","F59897",2022-10-22,"Perch",0,0,9,15.3544851939057,6.01836019201847
"F59869","F59897",2022-10-23,"Perch",5,75,309,9.05708568572403,2.24257276559305
"F59869","F59897",2022-10-24,"Perch",5,7,25,21.0111805082811,2.57329099008495
"F59869","F59897",2022-10-25,"Perch",0,0,5,29.2185239629806,7.55042756021377
"F59869","F59897",2022-10-26,"Perch",0,0,0,18.8216735518994,13.9346235362871
"F59869","F59897",2022-10-27,"Perch",0,0,0,20.8387600887373,13.7684176432876
"F59869","F59897",2022-10-28,"Perch",0,29,61,13.5871100338265,3.0181657308436
"F59869","F59897",2022-10-29,"Perch",4,4,8,15.5147478308794,1.08679741544514
"F59869","F59897",2022-10-30,"Perch",0,14,19,18.4664475434553,4.08373851059766
"F59869","F59898",2022-09-27,"Perch",2,10,3,23.3493486531135,2.79704677473956
"F59869","F59898",2022-09-28,"Perch",6,160,424,16.7967829409546,1.73003654747873
"F59869","F59898",2022-09-29,"Perch",0,6,11,23.7917161714876,4.08504545781168
"F59869","F59898",2022-09-30,"Perch",0,0,0,23.489127685803,10.335046077849
"F59869","F59898",2022-10-01,"Perch",0,4,5,24.1921633156321,3.10631143018326
"F59869","F59898",2022-10-02,"Perch",40,108,532,16.6309416443358,1.13213459514928
"F59869","F59898",2022-10-03,"Perch",145,777,44,16.3607126616436,1.63336384483233
"F59869","F59898",2022-10-04,"Perch",0,0,0,31.2206720078915,22.9963089742381
"F59869","F59898",2022-10-05,"Perch",4,11,11,33.4927555772517,2.25962464839197
"F59869","F59898",2022-10-06,"Perch",2,15,8,25.8843568087438,2.65091885047135
"F59869","F59898",2022-10-07,"Perch",13,33,154,16.7097288322279,1.01891694421175
"F59869","F59898",2022-10-08,"Perch",4,79,95,13.9843069198003,1.5796714279476
"F59869","F59898",2022-10-09,"Perch",0,1,152,17.7416099895641,5.0358530868673
"F59869","F59898",2022-10-10,"Perch",0,0,53,15.2266902642869,6.10254294200767
"F59869","F59898",2022-10-11,"Perch",4,2,17,16.3764302630765,0.939686179720679
"F59869","F59898",2022-10-12,"Perch",0,4,62,24.6198139863252,5.62223265596987
"F59869","F59898",2022-10-13,"Perch",0,0,18,27.3612698204341,7.84160733565419
"F59869","F59898",2022-10-14,"Perch",0,0,3,30.7989426254099,6.92684764941255
"F59869","F59898",2022-10-15,"Perch",6,10,11,32.719660654649,2.21483391487759
"F59869","F59898",2022-10-16,"Perch",0,79,35,27.0722006007423,3.39891754831759
"F59869","F59898",2022-10-17,"Perch",13,10,26,23.433724431221,1.53562991552244
"F59869","F59898",2022-10-18,"Perch",0,0,67,25.3323353757531,7.01322020685781
"F59869","F59898",2022-10-19,"Perch",0,0,0,23.311029102977,11.5694098034097
"F59869","F59898",2022-10-20,"Perch",0,0,15,15.1669583271906,6.21786494601568
"F59869","F59898",2022-10-21,"Perch",0,0,0,25.0757181632621,20.7994415387743
"F59869","F59898",2022-10-22,"Perch",0,0,0,21.1851552611111,15.9916987683501
"F59869","F59898",2022-10-23,"Perch",0,0,6,15.6296358852585,7.7362625184753
"F59869","F59898",2022-10-24,"Perch",0,0,0,16.1234548840884,10.5762610812824
"F59869","F59898",2022-10-25,"Perch",0,0,0,13.4753687123173,10.4937283248065
"F59869","F59898",2022-10-26,"Perch",0,3,42,14.506236196398,5.35538830208588
"F59869","F59898",2022-10-27,"Perch",0,0,0,19.566151779461,16.7745530125126
"F59869","F59898",2022-10-28,"Perch",32,306,171,12.4330579306358,1.06580131153818
"F59869","F59898",2022-10-29,"Perch",8,119,27,19.234517631038,1.96157537519882
"F59869","F59898",2022-10-30,"Perch",10,329,268,7.04938422157601,1.57726567972441
"F59870","F59894",2022-09-27,"Perch",0,0,52,18.8286433262907,6.659056354695
"F59870","F59894",2022-09-28,"Perch",22,49,69,17.2687547292464,2.41766269154368
"F59870","F59894",2022-09-29,"Perch",0,0,17,18.2203212675809,6.61765644270416
"F59870","F59894",2022-09-30,"Perch",0,15,31,25.7314314261787,3.34885185472278
"F59870","F59894",2022-10-01,"Perch",42,148,170,15.5443578671099,0.587067234558756
"F59870","F59894",2022-10-02,"Perch",6,78,33,18.6827427555394,1.05395937413408
"F59870","F59894",2022-10-03,"Perch",1,19,186,18.0992152340034,2.82474662774916
"F59870","F59894",2022-10-04,"Perch",10,168,87,13.6230119251601,1.34603329581454
"F59870","F59894",2022-10-05,"Perch",0,1,16,17.2771823470914,5.01150279999054
"F59870","F59894",2022-10-06,"Perch",0,0,25,17.5883353702741,6.17158947666179
"F59870","F59894",2022-10-07,"Perch",2,34,194,19.40171079108,1.76585372051429
"F59870","F59894",2022-10-08,"Perch",0,0,0,19.360213140279,12.9212187254169
"F59870","F59894",2022-10-09,"Perch",0,0,15,17.1634444185669,8.42717424184577
"F59870","F59894",2022-10-10,"Perch",0,2,28,24.5072514010307,4.13918348452322
"F59870","F59894",2022-10-11,"Perch",0,0,21,23.7496855440382,6.57767772791367
"F59870","F59894",2022-10-12,"Perch",0,12,29,18.1621892968209,3.92367706749033
"F59870","F59894",2022-10-13,"Perch",3,68,99,17.6948160938204,1.12647380764099
"F59870","F59894",2022-10-14,"Perch",0,0,1,18.516011982973,8.09246330467863
"F59870","F59894",2022-10-15,"Perch",0,0,0,23.347412004007,12.4804143603713
"F59870","F59894",2022-10-16,"Perch",0,0,0,25.2826874943952,14.3816036166439
"F59870","F59894",2022-10-17,"Perch",0,0,0,20.1768155942577,14.7764656561891
"F59870","F59894",2022-10-18,"Perch",0,0,0,30.9859740007936,18.1474156568964
"F59870","F59894",2022-10-19,"Perch",0,0,0,23.1258227166697,14.2553986667015
"F59870","F59894",2022-10-20,"Perch",0,0,0,25.0505420686848,20.0993408704654
"F59870","F59894",2022-10-21,"Perch",0,0,0,25.5745199583318,22.9026138171299
"F59870","F59894",2022-10-22,"Perch",0,0,0,32.1413123586159,20.1777694953589
"F59870","F59894",2022-10-23,"Perch",0,0,0,28.2517125518992,18.8934758893073
"F59870","F59894",2022-10-24,"Perch",0,23,23,12.3519246489256,3.34876601636065
"F59870","F59894",2022-10-25,"Perch",0,0,0,21.0746428317056,11.4326720504878
"F59870","F59894",2022-10-26,"Perch",0,9,10,14.6368967628797,3.0426604330261
"F59870","F59894",2022-10-27,"Perch",0,0,0,20.657731132336,18.0871558134776
"F59870","F59894",2022-10-28,"Perch",0,12,51,16.4634510397248,5.52104202942316
"F59870","F59894",2022-10-29,"Perch",0,0,0,17.8897230867386,10.032521280678
"F59870","F59894",2022-10-30,"Perch",3,35,82,11.802034754904,2.85318685604654
"F59870","F59895",2022-09-27,"Perch",0,111,378,16.2044930150278,4.50110356743973
"F59870","F59895",2022-09-28,"Perch",2,16,61,15.2490868925599,2.30920282894821
"F59870","F59895",2022-09-29,"Perch",5,3,6,29.4888119021425,2.26154246018475
"F59870","F59895",2022-09-30,"Perch",10,122,247,17.7057160707693,2.30547656772746
"F59870","F59895",2022-10-01,"Perch",18,85,188,15.153991746821,1.40371603587795
"F59870","F59895",2022-10-02,"Perch",0,30,113,20.5191779945112,3.09695307171021
"F59870","F59895",2022-10-03,"Perch",0,2,5,26.0170129474449,5.53511918520972
"F59870","F59895",2022-10-04,"Perch",0,0,5,23.9548107250621,7.16653764727884
"F59870","F59895",2022-10-05,"Perch",0,18,82,22.2708717102681,4.13600241608466
"F59870","F59895",2022-10-06,"Perch",30,195,240,13.8655660509609,1.35951363777554
"F59870","F59895",2022-10-07,"Perch",78,8,11,19.5906079877185,1.89006103718168
"F59870","F59895",2022-10-08,"Perch",77,141,95,19.6289031834005,0.985570153075521
"F59870","F59895",2022-10-09,"Perch",9,22,8,25.89732292323,1.1200087854011
"F59870","F59895",2022-10-10,"Perch",16,43,41,16.9688865437645,2.21081646466826
"F59870","F59895",2022-10-11,"Perch",0,49,98,17.7885520265933,3.37866338176183
"F59870","F59895",2022-10-12,"Perch",0,46,148,15.8086129672998,3.34155378768964
"F59870","F59895",2022-10-13,"Perch",29,140,163,14.7692233002847,0.876186773127318
"F59870","F59895",2022-10-14,"Perch",8,8,19,20.197981774069,0.686125047292648
"F59870","F59895",2022-10-15,"Perch",6,11,20,23.4338534619691,1.35399500891907
"F59870","F59895",2022-10-16,"Perch",0,0,0,28.5034244718828,12.5592387112456
"F59870","F59895",2022-10-17,"Perch",8,16,16,21.3099627747727,1.56277833567568
"F59870","F59895",2022-10-18,"Perch",0,0,0,30.7024821973234,15.6026798120406
"F59870","F59895",2022-10-19,"Perch",0,0,11,28.1453915756385,8.0387277619823
"F59870","F59895",2022-10-20,"Perch",24,160,107,16.9424058501263,1.82474038564079
"F59870","F59895",2022-10-21,"Perch",0,0,0,30.893597874877,21.7810027497399
"F59870","F59895",2022-10-22,"Perch",7,14,8,26.1401390260949,2.10321949825348
"F59870","F59895",2022-10-23,"Perch",12,12,35,25.3016309627101,1.52575615781315
"F59870","F59895",2022-10-24,"Perch",2,12,31,18.6895710774976,2.74576359734868
"F59870","F59895",2022-10-25,"Perch",0,0,0,30.7959790826841,23.3829076232635
"F59870","F59895",2022-10-26,"Perch",8,8,9,21.611952818391,1.36347250307317
"F59870","F59895",2022-10-27,"Perch",0,17,37,21.6836012175316,3.75266415935798
"F59870","F59895",2022-10-28,"Perch",7,36,41,24.9952001330677,1.47509069352876
"F59870","F59895",2022-10-29,"Perch",18,22,70,23.9157043558888,2.27181364183589
"F59870","F59896",2022-09-27,"Perch",0,0,0,24.863607131539,10.9698178114881
"F59870","F59896",2022-09-28,"Perch",0,0,3,22.4674232361617,7.8079699113045
"F59870","F59896",2022-09-29,"Perch",18,25,85,19.7572395599877,1.15241281683849
"F59870","F59896",2022-09-30,"Perch",16,46,170,22.3794490781192,2.35907255658661
"F59870","F59896",2022-10-01,"Perch",36,37,178,15.0902294680132,1.61945584620929
"F59870","F59896",2022-10-02,"Perch",2,9,30,26.0345885298944,2.9641513269306
"F59870","F59896",2022-10-03,"Perch",12,56,223,19.3736404038992,1.90732688783719
"F59870","F59896",2022-10-04,"Perch",5,12,60,20.1895478053081,1.87882592031796
"F59870","F59896",2022-10-05,"Perch",13,161,45,20.3318646277676,1.99403053375778
"F59870","F59896",2022-10-06,"Perch",7,97,154,20.9123359772589,2.18030886460838
"F59870","F59896",2022-10-07,"Perch",7,22,36,24.7079905507794,1.37056331059937
"F59870","F59896",2022-10-08,"Perch",1,5,15,26.6818869553298,2.82122830872098
"F59870","F59896",2022-10-09,"Perch",0,23,35,19.5192175123772,3.73791704075235
"F59870","F59896",2022-10-10,"Perch",21,110,183,17.5274038431501,1.15706489340862
"F59870","F59896",2022-10-11,"Perch",37,179,157,18.3706910722428,0.864003669303321
"F59870","F59896",2022-10-12,"Perch",56,254,598,12.3302299198235,0.983449171053063
"F59870","F59896",2022-10-13,"Perch",35,173,368,16.2337118016633,1.19152697391073
"F59870","F59896",2022-10-14,"Perch",0,6,76,14.1988075024683,5.16992044487671
"F59870","F59896",2022-10-15,"Perch",2,16,31,16.0258598931899,2.49432037325957
"F59870","F59896",2022-10-16,"Perch",0,0,2,18.5631343783954,8.44108164376655
"F59870","F59896",2022-10-17,"Perch",0,0,0,15.0265245822457,10.7397395808779
"F59870","F59896",2022-10-18,"Perch",0,0,0,16.6215630849258,9.33199261510717
"F59870","F59896",2022-10-19,"Perch",2,3,26,15.4586620078504,0.57184175548648
"F59870","F59896",2022-10-20,"Perch",0,0,0,18.1986607120487,11.5878283850228
"F59870","F59896",2022-10-21,"Perch",0,0,0,19.9415746888707,14.5186729366334
"F59870","F59896",2022-10-22,"Perch",0,0,0,18.6189127367173,12.5069839143437
"F59870","F59896",2022-10-23,"Perch",0,0,0,18.5407459750748,14.844108371115
"F59870","F59896",2022-10-24,"Perch",0,0,0,18.5296911548177,12.4068423076417
"F59870","F59896",2022-10-25,"Perch",0,0,0,18.9668039718249,13.8365310251319
"F59870","F59896",2022-10-26,"Perch",0,0,0,17.4280065061069,13.1353641472747
"F59870","F59896",2022-10-27,"Perch",0,0,0,17.730910280962,16.9582521807955
"F59870","F59896",2022-10-28,"Perch",0,0,0,17.194218903149,13.8970165027159
"F59870","F59896",2022-10-29,"Perch",0,0,0,19.6642751982807,15.1166719266607
"F59870","F59896",2022-10-30,"Perch",0,0,0,24.3669077197439,19.9829494014962
"F59870","F59897",2022-09-27,"Perch",0,0,0,29.999557566611,22.7620513947139
"F59870","F59897",2022-09-28,"Perch",1,7,26,22.2832880216071,2.01228070925329
"F59870","F59897",2022-09-29,"Perch",0,4,32,16.9965359754037,4.3915984455752
"F59870","F59897",2022-09-30,"Perch",0,0,0,21.3354362662998,9.42547908371017
"F59870","F59897",2022-10-01,"Perch",1,15,42,18.1565803051902,2.5346801636358
"F59870","F59897",2022-10-02,"Perch",11,11,100,23.0023838030797,1.56095363518865
"F59870","F59897",2022-10-03,"Perch",11,9,15,25.9011318453542,2.17072061254147
"F59870","F59897",2022-10-04,"Perch",0,3,11,29.3508923670706,5.38891482465491
"F59870","F59897",2022-10-05,"Perch",3,9,17,25.2914577708333,2.38345196814641
"F59870","F59897",2022-10-06,"Perch",4,16,36,24.6873005037517,2.81417301556879
"F59870","F59897",2022-10-07,"Perch",25,41,69,23.36728027639,1.03631260015155
"F59870","F59897",2022-10-08,"Perch",29,43,60,20.8469026873292,1.43469772198752
"F59870","F59897",2022-10-09,"Perch",0,0,0,25.1901436065441,13.4134417102644
"F59870","F59897",2022-10-10,"Perch",0,35,131,17.7173179388168,3.5900126776623
"F59870","F59897",2022-10-11,"Perch",0,25,137,16.3600753261384,3.04710579744531
"F59870","F59897",2022-10-12,"Perch",5,53,42,17.3099904572066,2.33530085390726
"F59870","F59897",2022-10-13,"Perch",22,60,86,19.0734182803505,1.19791349686117
"F59870","F59897",2022-10-14,"Perch",9,15,10,17.0639451513518,1.24912097655992
"F59870","F59897",2022-10-15,"Perch",27,62,174,16.9504646964614,1.56022037936545
"F59870","F59897",2022-10-16,"Perch",8,104,29,26.1535263054601,1.92206890363744
"F59870","F59897",2022-10-17,"Perch",14,27,12,19.9162587668805,1.35325793405318
"F59870","F59897",2022-10-18,"Perch",0,0,41,21.6407393766374,7.55884594105939
"F59870","F59897",2022-10-19,"Perch",7,26,155,19.8532671558784,2.0304857844648
"F59870","F59897",2022-10-20,"Perch",0,0,0,27.7560042198135,20.4244164925624
"F59870","F59897",2022-10-21,"Perch",2,8,26,17.6679282883159,2.3083848392398
"F59870","F59897",2022-10-22,"Perch",14,62,47,14.3058113211438,2.0273668499025
"F59870","F59897",2022-10-23,"Perch",2,30,67,13.4620275733987,2.97873436252532
"F59870","F59897",2022-10-24,"Perch",0,0,0,33.4387667334852,9.56079306572526
